chamber,rollnumber,date,session,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,bill_number,vote_result,vote_desc,vote_question,issue_codes,peltzman_codes,clausen_codes,crs_policy_area,crs_subjects,congress_url
House,533,2013-10-08,1,224,197,-0.16,0.987,-0.337,-0.393,hr3273,Passed,Deficit Reduction and Economic Growth Working Group Act,On Passage,,['Government Organization'],['Government Management'],Congress,"['Appropriations', 'Budget deficits and national debt', 'Congressional committees', 'Congressional operations and organization', 'Congressional oversight', 'Economic performance and conditions', 'Executive agency funding and structure', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-bill/3273
House,534,2013-10-08,1,420,0,0.0,0.0,0.0,0.0,hjres89,Passed,"Making appropriations for the salaries and related expenses of certain Federal employees during a lapse in funding authority for fiscal year 2014, and for other purposes",On Passage,,['Budget Special Interest'],['Government Management'],Government Operations and Politics,"['Appropriations', 'Budget deficits and national debt', 'Congressional committees', 'Congressional operations and organization', 'Congressional oversight', 'Economic performance and conditions', 'Executive agency funding and structure', 'Government employee pay, benefits, personnel management', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-joint-resolution/89
House,535,2013-10-09,1,228,194,0.042,0.079,-0.716,0.226,hjres90,Passed,"Making continuing appropriations for the Federal Aviation Administration for fiscal year 2014, and for other purposes",Table Appeal of the Ruling of the Chair,,['Budget General Interest'],['Government Management'],Transportation and Public Works,"['Appropriations', 'Aviation and airports', 'Department of Transportation', 'Executive agency funding and structure', 'Transportation programs funding', 'Transportation safety and security']",https://www.congress.gov/bill/113th-congress/house-joint-resolution/90
House,536,2013-10-09,1,252,172,-0.23500000000000001,-0.36,-0.911,0.337,hjres90,Passed,"Making continuing appropriations for the Federal Aviation Administration for fiscal year 2014, and for other purposes",On Passage,['Airlines/Airports/Airline Industry'],['Budget Special Interest'],['Government Management'],Transportation and Public Works,"['Appropriations', 'Aviation and airports', 'Department of Transportation', 'Executive agency funding and structure', 'Transportation programs funding', 'Transportation safety and security']",https://www.congress.gov/bill/113th-congress/house-joint-resolution/90
House,537,2013-10-09,1,425,0,0.0,0.0,0.0,0.0,hjres91,Passed,"Making continuing appropriations for death gratuities and related survivor benefits for survivors of deceased military service members of the Department of Defense for fiscal year 2014, and for other purposes",On Motion to Suspend the Rules and Pass,['Military Pensions/Veterans Benefits'],['Defense Policy Budget'],['Foreign and Defense Policy'],Armed Forces and National Security,"['Appropriations', 'Cemeteries and funerals', 'Defense spending', 'Department of Defense', 'Executive agency funding and structure', 'Military personnel and dependents', 'Transportation costs', ""Veterans' pensions and compensation""]",https://www.congress.gov/bill/113th-congress/house-joint-resolution/91
House,538,2013-10-10,1,226,196,0.046,-0.022,-0.736,0.23600000000000002,hjres79,Passed,"Making continuing appropriations for certain components of the Department of Homeland Security for fiscal year 2014, and for other purposes",On Motion to Table the Appeal of the Ruling of the Chair,,['Budget General Interest'],['Government Management'],Economics and Public Finance,"['Appropriations', 'Border security and unlawful immigration', 'Department of Homeland Security', 'Executive agency funding and structure', 'Homeland security', 'Immigration status and procedures']",https://www.congress.gov/bill/113th-congress/house-joint-resolution/79
House,539,2013-10-10,1,249,175,-0.231,-0.311,-0.726,0.329,hjres79,Passed,"Making continuing appropriations for certain components of the Department of Homeland Security for fiscal year 2014, and for other purposes",On Passage,,['Defense Policy Budget'],['Foreign and Defense Policy'],Economics and Public Finance,"['Appropriations', 'Border security and unlawful immigration', 'Department of Homeland Security', 'Executive agency funding and structure', 'Homeland security', 'Immigration status and procedures']",https://www.congress.gov/bill/113th-congress/house-joint-resolution/79
House,540,2013-10-11,1,226,195,0.03,-0.16,-0.742,0.23,hjres76,Passed,"Making continuing appropriations for the National Nuclear Security Administration for fiscal year 2014, and for other purposes",Table Appeal of the Ruling of the Chair,,['Budget General Interest'],['Government Management'],Armed Forces and National Security,"['Appropriations', 'Arms control and nonproliferation', 'Defense spending', 'Department of Energy', 'Executive agency funding and structure', 'Israel', 'Middle East', 'Military assistance, sales, and agreements', 'Military procurement, research, weapons development', 'Nuclear weapons']",https://www.congress.gov/bill/113th-congress/house-joint-resolution/76
House,541,2013-10-11,1,248,176,-0.231,-0.311,-0.726,0.328,hjres76,Passed,"Making continuing appropriations for the National Nuclear Security Administration for fiscal year 2014, and for other purposes",On Passage,"['Nuclear Weapons', 'Arms Control']",['Defense Policy Budget'],['Foreign and Defense Policy'],Armed Forces and National Security,"['Appropriations', 'Arms control and nonproliferation', 'Defense spending', 'Department of Energy', 'Executive agency funding and structure', 'Israel', 'Middle East', 'Military assistance, sales, and agreements', 'Military procurement, research, weapons development', 'Nuclear weapons']",https://www.congress.gov/bill/113th-congress/house-joint-resolution/76
House,542,2013-10-11,1,219,193,0.035,-0.096,-0.74,0.233,hres380,Passed,"Relating to consideration of the House amendment to the Senate amendment to H.R. 2642, the Federal Agriculture Reform and Risk Management Act, and for consideration of H.Res. 378 and H.Res. 379, expressing the sense of the House of Representatives regarding certain provisions of the Senate amendment to H.R. 2642",On Ordering the Previous Question,['Agriculture'],['Budget Special Interest'],['Agriculture'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/380
House,543,2013-10-11,1,223,189,-0.053,-0.276,-0.293,0.09,hres380,Passed,"Relating to consideration of the House amendment to the Senate amendment to H.R. 2642, the Federal Agriculture Reform and Risk Management Act, and for consideration of H.Res. 378 and H.Res. 379, expressing the sense of the House of Representatives regarding certain provisions of the Senate amendment to H.R. 2642",On Agreeing to the Resolution,['Agriculture'],['Budget Special Interest'],['Agriculture'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/380
House,544,2013-10-12,1,192,212,0.716,0.453,-0.069,0.337,hres378,Failed,Expressing the sense of the House of Representatives regarding certain provisions of the Senate amendment to H.R. 2642 relating to the Secretary of Agriculture’s administration of tariff-rate quotas for raw and refined sugar,On Agreeing to the Resolution,['Tariffs'],['Regulation Special Interest'],['Agriculture'],Congress,"['Agricultural prices, subsidies, credit', 'Agricultural trade', 'House of Representatives', 'Legislative rules and procedure', 'Tariffs', 'Trade restrictions']",https://www.congress.gov/bill/113th-congress/house-resolution/378
House,545,2013-10-12,1,195,204,0.094,0.791,1.246,0.449,hr2642,Failed,Federal Agriculture Reform and Risk Management Act,On Motion to Instruct Conferees,['Food Stamps/Food Programs'],"['Budget Special Interest', 'Domestic Social Policy']",['Agriculture'],Agriculture and Food,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Agricultural conservation and pollution', 'Agricultural education', 'Agricultural marketing and promotion', 'Agricultural practices and innovations', 'Agricultural prices, subsidies, credit', 'Agricultural research', 'Agricultural trade', 'Alternative and renewable resources', 'Alternative dispute resolution, mediation, arbitration', 'Animal and plant health', 'Aquaculture', 'Atmospheric science and weather', 'Aviation and airports', 'Bank accounts, deposits, capital', 'Birds', 'Business investment and capital', 'Business records', 'Canada', 'Cemeteries and funerals', 'Chesapeake Bay', 'Competitiveness, trade promotion, trade deficits', 'Congressional oversight', 'Consumer affairs', 'Dams and canals', 'Delta Regional Authority', 'Department of Agriculture', 'Disaster relief and insurance', 'Ecology', 'Economic development', 'Economic performance and conditions', 'Education programs funding', 'Educational technology and distance education', 'Electric power generation and transmission', 'Emergency communications systems', 'Endangered and threatened species', 'Energy efficiency and conservation', 'Energy research', 'Environmental assessment, monitoring, research', 'Environmental regulatory procedures', 'Farmland', 'Federal officials', 'Fires', 'Fishes', 'Food assistance and relief', 'Food industry and services', 'Food supply, safety, and labeling', 'Foreign aid and international relief', 'Forests, forestry, trees', 'Fraud offenses and financial crimes', 'Free trade and trade barriers', 'Fruit and vegetables', 'General agriculture matters', 'Government buildings, facilities, and property', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Grain', 'Great Lakes', 'Hazardous wastes and toxic substances', 'Health technology, devices, supplies', 'Higher education', 'Horticulture and plants', 'Indian lands and resources rights', 'Infrastructure development', 'International organizations and cooperation', 'Internet and video services', 'Labor standards', 'Land transfers', 'Land use and conservation', 'Licensing and registrations', 'Lighting and heating', 'Livestock', 'Marine and inland water transportation', 'Meat', 'Medical research', 'Migrant, seasonal, agricultural labor', 'Minority and disadvantaged businesses', 'Minority education', 'Nutrition and diet', 'Oil and gas', 'Performance measurement', 'Pest management', 'Public contracts and procurement', 'Public participation and lobbying', 'Research administration and funding', 'Research and development', 'Residential rehabilitation and home repair', 'Roads and highways', 'Rural conditions and development', 'Seafood', 'Small business', 'Solid waste and recycling', 'Technology transfer and commercialization', 'Telephone and wireless communication', 'Texas', 'Trade agreements and negotiations', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Veterinary medicine and animal diseases', 'Virginia', 'Water quality', 'Water use and supply', 'Watersheds', 'Wetlands', 'Wildlife conservation and habitat protection']",https://www.congress.gov/bill/113th-congress/house-bill/2642
