candidate_id,candidate_name,committee_id,committee_name,count,cycle,support_oppose_indicator,total
H0NY20095,"GIBSON, CHRISTOPHER P",C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,1,2012,O,182525.55
H0NY20095,"GIBSON, CHRISTOPHER P",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,4,2012,S,82126.76
H0NY20095,"GIBSON, CHRISTOPHER P",C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,2,2012,S,230549.56
H0NY20095,"GIBSON, CHRISTOPHER P",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,2288.89
H0NY20095,"GIBSON, CHRISTOPHER P",C00454819,MAF FREEDOM PAC - MOVE AMERICA FORWARD FREEDOM PAC -MAF PAC,1,2012,S,1249.6
H0NY20095,"GIBSON, CHRISTOPHER P",C00483693,SIERRA CLUB INDEPENDENT ACTION,2,2012,O,198.55
H0NY20095,"GIBSON, CHRISTOPHER P",C00490292,GROW PAC,2,2012,,1254.5
H0NY20095,"GIBSON, CHRISTOPHER P",C00495028,HOUSE MAJORITY PAC,18,2012,O,352673.79
H0NY20095,"GIBSON, CHRISTOPHER P",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2,2012,S,1202.15
H0NY20095,"GIBSON, CHRISTOPHER P",C00515593,LUNCH PAIL REPUBLICANS INDEPENDENT EXPENDITURE ONLY COMMITTEE,2,2012,S,38362.0
H0NY20095,"GIBSON, CHRISTOPHER P",C00518738,TIPPING POINT,1,2012,S,1500.0
H0NY20095,"GIBSON, CHRISTOPHER P",C90011230,AMERICAN ACTION NETWORK INC,1,2012,S,16930.0
H0NY20095,"GIBSON, CHRISTOPHER P",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,1340.82
H0NY20095,"GIBSON, CHRISTOPHER P",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,3,2012,S,30068.46
H8NY24066,"HANNA, RICHARD",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,8,2012,O,15693.16
H8NY24066,"HANNA, RICHARD",C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,2,2012,S,257090.87
H8NY24066,"HANNA, RICHARD",C00490292,GROW PAC,2,2012,,2167.32
H8NY24066,"HANNA, RICHARD",C00523589,AMERICAN UNITY PAC INC,3,2012,S,124524.14
H8NY24066,"HANNA, RICHARD",C90011230,AMERICAN ACTION NETWORK INC,1,2012,S,93.0
H2NY06116,"MENG, GRACE",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2NY06116,"MENG, GRACE",C00473918,WOMEN VOTE!,8,2012,S,102637.25
H2NY06116,"MENG, GRACE",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,8,2012,S,4506.14
H2NY10092,"JEFFRIES, HAKEEM",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H2NY10092,"JEFFRIES, HAKEEM",C00458000,PROGRESSIVE CHANGE CAMPAIGN COMMITTEE,10,2012,S,5531.08
H2NY10092,"JEFFRIES, HAKEEM",C90013129,STUDENTSFIRST,3,2012,S,10169.72
H2NY22139,"MALONEY, SEAN PATRICK",C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,8,2012,S,200250.0
H2NY22139,"MALONEY, SEAN PATRICK",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,12,2012,O,1022209.04
H2NY22139,"MALONEY, SEAN PATRICK",C00508440,HUMAN RIGHTS CAMPAIGN EQUALITY VOTES,2,2012,S,19.73
H2NY22139,"MALONEY, SEAN PATRICK",C00517466,PROSPERITY FIRST INC,1,2012,O,23394.66
H2NY22139,"MALONEY, SEAN PATRICK",C00518738,TIPPING POINT,1,2012,O,758.8
H2NY22139,"MALONEY, SEAN PATRICK",C90005471,PLANNED PARENTHOOD ACTION FUND INC,3,2012,S,6736.78
H2NY22139,"MALONEY, SEAN PATRICK",C90008236,PLANNED PARENTHOOD HUDSON PECONIC ACTION FUND INC,1,2012,S,4452.72
H2NY22139,"MALONEY, SEAN PATRICK",C90011289,AMERICANS FOR TAX REFORM,3,2012,O,699128.61
H2NY22139,"MALONEY, SEAN PATRICK",C90011719,CROSSROADS GRASSROOTS POLICY STRATEGIES,2,2012,O,264054.45
H2NY22139,"MALONEY, SEAN PATRICK",C90013145,US CHAMBER OF COMMERCE,1,2012,O,380000.0
H2NY22139,"MALONEY, SEAN PATRICK",C90014291,COMMUNITY VOICES HEARD POWER,2,2012,S,4805.47
H8NY29032,"COLLINS, CHRISTOPHER C",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,3,2012,O,273484.28
H8NY29032,"COLLINS, CHRISTOPHER C",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),2,2012,O,124204.65
H8NY29032,"COLLINS, CHRISTOPHER C",C00007880,CULAC THE PAC OF CREDIT UNION NATIONAL ASSOCIATION,5,2012,S,190000.0
H8NY29032,"COLLINS, CHRISTOPHER C",C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,10,2012,O,410204.65
H8NY29032,"COLLINS, CHRISTOPHER C",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,4,2012,S,5060.31
H8NY29032,"COLLINS, CHRISTOPHER C",C00484287,WORKERS' VOICE,1,2012,O,4.09
H8NY29032,"COLLINS, CHRISTOPHER C",C00490292,GROW PAC,2,2012,,1080.4
H8NY29032,"COLLINS, CHRISTOPHER C",C00495028,HOUSE MAJORITY PAC,10,2012,O,660818.43
H8NY29032,"COLLINS, CHRISTOPHER C",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2,2012,S,1421.32
H8NY29032,"COLLINS, CHRISTOPHER C",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,1757.91
H8NY29032,"COLLINS, CHRISTOPHER C",C90013145,US CHAMBER OF COMMERCE,1,2012,S,22.0
H0NY18065,"SERRANO, JOSE E",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2NY17071,"NADLER, JERROLD L. MR.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2NY17071,"NADLER, JERROLD L. MR.",C00448688,POKER PLAYERS ALLIANCE POLITICAL ACTION COMMITTEE,1,2012,S,47.87
H2NY17071,"NADLER, JERROLD L. MR.",C90004185,NARAL Pro-Choice America,1,2012,S,43.75
H2NY00010,"VELAZQUEZ, NYDIA M.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,160.0
H2NY00010,"VELAZQUEZ, NYDIA M.",C00486837,INNOVATION PAC,1,2012,O,100.0
H2NY14037,"MALONEY, CAROLYN B",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2NY14037,"MALONEY, CAROLYN B",C90004185,NARAL Pro-Choice America,1,2012,S,43.75
H6NY04112,"MCCARTHY, CAROLYN",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H8NY06048,"MEEKS, GREGORY W.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,160.0
H8NY07046,"CROWLEY, JOSEPH",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H8NY07046,"CROWLEY, JOSEPH",C90004185,NARAL Pro-Choice America,1,2012,S,43.75
H4NC06011,"COBLE, JOHN HOWARD",C00117200,NORTH CAROLINA RIGHT TO LIFE INC - PAC,1,2012,S,28.87
H6NC04037,"PRICE, DAVID",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6NC04037,"PRICE, DAVID",C00427849,REPLACEMENTS LTD PAC,1,2012,S,2.34
H4NC01046,"BUTTERFIELD, G. K.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H4NC05146,"FOXX, VIRGINIA",C00117200,NORTH CAROLINA RIGHT TO LIFE INC - PAC,1,2012,S,28.87
H4NC05146,"FOXX, VIRGINIA",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H4NC05146,"FOXX, VIRGINIA",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
H4NC10047,"MCHENRY, PATRICK TIMOTHY",C00117200,NORTH CAROLINA RIGHT TO LIFE INC - PAC,1,2012,S,28.87
H4NC10047,"MCHENRY, PATRICK TIMOTHY",C00427617,BLUE AMERICA PAC,1,2012,O,159.35
H0NC02059,"ELLMERS, RENEE JACISIN",C00117200,NORTH CAROLINA RIGHT TO LIFE INC - PAC,1,2012,S,28.87
H0NC02059,"ELLMERS, RENEE JACISIN",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H0NC02059,"ELLMERS, RENEE JACISIN",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
H2NC08185,"HUDSON, RICHARD L. JR.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,6,2012,S,5321.48
H2NC08185,"HUDSON, RICHARD L. JR.",C00117200,NORTH CAROLINA RIGHT TO LIFE INC - PAC,1,2012,S,28.88
H2NC08185,"HUDSON, RICHARD L. JR.",C00354605,GRASS ROOTS NORTH CAROLINA/FORUM FOR FIREARMS EDUC POL VICTORY FUND,1,2012,S,198.28
H2NC08185,"HUDSON, RICHARD L. JR.",C00487470,CLUB FOR GROWTH ACTION,6,2012,O,199913.83
H2NC08185,"HUDSON, RICHARD L. JR.",C00489625,FAITH FAMILY FREEDOM FUND,1,2012,S,3600.0
H2NC08185,"HUDSON, RICHARD L. JR.",C00499020,FREEDOMWORKS FOR AMERICA,6,2012,S,6462.91
H2NC08185,"HUDSON, RICHARD L. JR.",C00504761,YG ACTION FUND,2,2012,S,75750.0
H2NC08185,"HUDSON, RICHARD L. JR.",C00528307,PATRIOT VOICES PAC,3,2012,S,395.82
H2NC08185,"HUDSON, RICHARD L. JR.",C90011115,INDEPENDENT WOMEN'S VOICE,1,2012,S,1564.58
H2NC08185,"HUDSON, RICHARD L. JR.",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H2NC09134,"PITTENGER, ROBERT M THE HONORABLE",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,12,2012,S,1805.78
H2NC09134,"PITTENGER, ROBERT M THE HONORABLE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,6,2012,S,4126.38
H2NC09134,"PITTENGER, ROBERT M THE HONORABLE",C00117200,NORTH CAROLINA RIGHT TO LIFE INC - PAC,1,2012,S,28.89
H2NC09134,"PITTENGER, ROBERT M THE HONORABLE",C00354605,GRASS ROOTS NORTH CAROLINA/FORUM FOR FIREARMS EDUC POL VICTORY FUND,1,2012,S,446.75
H2NC09134,"PITTENGER, ROBERT M THE HONORABLE",C00499020,FREEDOMWORKS FOR AMERICA,7,2012,S,5654.55
H2NC09134,"PITTENGER, ROBERT M THE HONORABLE",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2,2012,S,7500.0
H2NC09134,"PITTENGER, ROBERT M THE HONORABLE",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H2NC11080,"MEADOWS, MARK R",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,5,2012,S,6466.89
H2NC11080,"MEADOWS, MARK R",C00117200,NORTH CAROLINA RIGHT TO LIFE INC - PAC,1,2012,S,28.89
H2NC11080,"MEADOWS, MARK R",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H2NC11080,"MEADOWS, MARK R",C00354605,GRASS ROOTS NORTH CAROLINA/FORUM FOR FIREARMS EDUC POL VICTORY FUND,3,2012,S,2662.51
H2NC11080,"MEADOWS, MARK R",C00489625,FAITH FAMILY FREEDOM FUND,1,2012,S,15000.0
H2NC11080,"MEADOWS, MARK R",C00499020,FREEDOMWORKS FOR AMERICA,5,2012,S,6657.39
H2NC11080,"MEADOWS, MARK R",C00528307,PATRIOT VOICES PAC,3,2012,S,395.82
H2NC11080,"MEADOWS, MARK R",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H2NC13110,"HOLDING, GEORGE E. B. MR.",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,10,2012,S,802.71
H2NC13110,"HOLDING, GEORGE E. B. MR.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,O,3191.84
H2NC13110,"HOLDING, GEORGE E. B. MR.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,4,2012,S,1543.76
H2NC13110,"HOLDING, GEORGE E. B. MR.",C00117200,NORTH CAROLINA RIGHT TO LIFE INC - PAC,1,2012,S,28.89
H2NC13110,"HOLDING, GEORGE E. B. MR.",C00354605,GRASS ROOTS NORTH CAROLINA/FORUM FOR FIREARMS EDUC POL VICTORY FUND,1,2012,S,199.88
H2NC13110,"HOLDING, GEORGE E. B. MR.",C00514125,AMERICAN FOUNDATIONS COMMITTEE INC; THE,6,2012,S,222837.25
H2NC13110,"HOLDING, GEORGE E. B. MR.",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H2NC12021,"WATT, MELVIN L",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H2NC12021,"WATT, MELVIN L",C00427849,REPLACEMENTS LTD PAC,2,2012,S,7.14
H8NC07044,"MCINTYRE, MIKE REP.",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,6,2012,S,144229.07
H8NC07044,"MCINTYRE, MIKE REP.",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,31,2012,O,1619014.3
H8NC07044,"MCINTYRE, MIKE REP.",C00117200,NORTH CAROLINA RIGHT TO LIFE INC - PAC,1,2012,S,28.87
H8NC07044,"MCINTYRE, MIKE REP.",C00504530,CONGRESSIONAL LEADERSHIP FUND,4,2012,O,520030.8
H8NC07044,"MCINTYRE, MIKE REP.",C00504761,YG ACTION FUND,4,2012,O,778245.0
H8NC07044,"MCINTYRE, MIKE REP.",C90013038,YG NETWORK INC.,5,2012,O,741445.0
H0ND01026,"CRAMER, KEVIN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,4,2012,S,4285.04
H0ND01026,"CRAMER, KEVIN",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H0ND01026,"CRAMER, KEVIN",C00432260,CLUB FOR GROWTH PAC,6,2012,S,4767.77
H0ND01026,"CRAMER, KEVIN",C00438531,LIFE AND MARRIAGE PAC,4,2012,S,16888.81
H0ND01026,"CRAMER, KEVIN",C00487470,CLUB FOR GROWTH ACTION,2,2012,S,55197.96
H0ND01026,"CRAMER, KEVIN",C00499020,FREEDOMWORKS FOR AMERICA,14,2012,S,15991.46
H0ND01026,"CRAMER, KEVIN",C00520684,BRIGHTER FUTURE FUND,2,2012,S,14800.11
H0ND01026,"CRAMER, KEVIN",C90009739,COMMON SENSE ISSUES INC,2,2012,S,31250.0
H2OH09031,"KAPTUR, MARCY C HON.",C00502849,CAMPAIGN FOR PRIMARY ACCOUNTABILITY INC,4,2012,O,121295.27
H0OH12062,"TIBERI, PATRICK J.",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",6,2012,S,52.88
H0OH12062,"TIBERI, PATRICK J.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.98
H2OH03067,"TURNER, MICHAEL R",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",6,2012,S,38.31
H2OH03067,"TURNER, MICHAEL R",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,5,2012,S,4182.43
H2OH03067,"TURNER, MICHAEL R",C00515593,LUNCH PAIL REPUBLICANS INDEPENDENT EXPENDITURE ONLY COMMITTEE,2,2012,S,36369.0
H2OH17109,"RYAN, TIMOTHY",C00325704,KUCINICH ACTION PAC,2,2012,S,1285.05
H6OH04082,"JORDAN, JAMES D.",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",8,2012,S,119.98
H6OH04082,"JORDAN, JAMES D.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.98
H6OH04082,"JORDAN, JAMES D.",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H8OH05036,"LATTA, ROBERT EDWARD MR",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",6,2012,S,45.83
H8OH05036,"LATTA, ROBERT EDWARD MR",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.98
H8OH11141,"FUDGE, MARCIA L",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,160.0
H0OH06189,"JOHNSON, BILL",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,20,2012,O,2000677.46
H0OH06189,"JOHNSON, BILL",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",3,2012,S,15.97
H0OH06189,"JOHNSON, BILL",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,5,2012,S,5106.62
H0OH06189,"JOHNSON, BILL",C00423095,TRUST IN SMALL BUSINESS POLITICAL ACTION COMMITTEE (TISB PAC),2,2012,S,5017.0
H0OH06189,"JOHNSON, BILL",C00484287,WORKERS' VOICE,523,2012,O,253011.97
H0OH06189,"JOHNSON, BILL",C00495028,HOUSE MAJORITY PAC,5,2012,O,397245.25
H0OH06189,"JOHNSON, BILL",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,3,2012,S,1565.62
H0OH06189,"JOHNSON, BILL",C00523621,SERVICE EMPLOYEES INTERNATIONAL UNION PEA-FEDERAL,3,2012,O,96000.0
H0OH06189,"JOHNSON, BILL",C90011115,INDEPENDENT WOMEN'S VOICE,1,2012,S,1368.86
H0OH06189,"JOHNSON, BILL",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,1070.76
H0OH06189,"JOHNSON, BILL",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,8,2012,S,32839.21
H8OH15076,"STIVERS, STEVE MR.",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",4,2012,S,25.04
H8OH15076,"STIVERS, STEVE MR.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.98
H0OH16097,"RENACCI, JAMES B",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,12,2012,O,1237880.91
H0OH16097,"RENACCI, JAMES B",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),7,2012,O,535073.38
H0OH16097,"RENACCI, JAMES B",C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,9,2012,O,1433082.52
H0OH16097,"RENACCI, JAMES B",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,11,2012,S,442.54
H0OH16097,"RENACCI, JAMES B",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",6,2012,S,67.76
H0OH16097,"RENACCI, JAMES B",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,5,2012,S,5731.84
H0OH16097,"RENACCI, JAMES B",C00483693,SIERRA CLUB INDEPENDENT ACTION,13,2012,O,57061.71
H0OH16097,"RENACCI, JAMES B",C00484287,WORKERS' VOICE,57,2012,O,15142.2
H0OH16097,"RENACCI, JAMES B",C00489625,FAITH FAMILY FREEDOM FUND,1,2012,S,3600.0
H0OH16097,"RENACCI, JAMES B",C00495028,HOUSE MAJORITY PAC,14,2012,O,1381407.77
H0OH16097,"RENACCI, JAMES B",C00507517,CREDO SUPERPAC,3,2012,O,7500.0
H0OH16097,"RENACCI, JAMES B",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2,2012,S,5525.0
H0OH16097,"RENACCI, JAMES B",C00520080,FRIENDS OF DEMOCRACY,9,2012,O,162850.32
H0OH16097,"RENACCI, JAMES B",C00525204,DEFEND OUR HOMES,7,2012,O,129935.48
H0OH16097,"RENACCI, JAMES B",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,14,2012,O,27791.83
H0OH16097,"RENACCI, JAMES B",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,957.67
H0OH16097,"RENACCI, JAMES B",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,8,2012,S,25232.34
H0OH16097,"RENACCI, JAMES B",C90014036,ARDA-ROC,1,2012,S,42003.33
H0OH18077,"GIBBS, BOB",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,9,2012,S,946.48
H0OH18077,"GIBBS, BOB",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",6,2012,S,67.74
H0OH18077,"GIBBS, BOB",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,5,2012,S,5358.7
H0OH18077,"GIBBS, BOB",C00484287,WORKERS' VOICE,6,2012,O,113.0
H0OH18077,"GIBBS, BOB",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H0OH18077,"GIBBS, BOB",C90014044,OHIO FARM BUREAU FEDERATION,1,2012,S,15000.0
H2OH02085,"WENSTRUP, BRAD",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",4,2012,S,24.26
H2OH02085,"WENSTRUP, BRAD",C00499020,FREEDOMWORKS FOR AMERICA,8,2012,S,1177.43
H2OH02085,"WENSTRUP, BRAD",C90012972,CLERMONT LIBERTY PAC,9,2012,S,1531.2
H2OH03125,"BEATTY, JOYCE",C00325704,KUCINICH ACTION PAC,2,2012,S,1291.8
H2OH03125,"BEATTY, JOYCE",C90012857,OHIO LEGISLATIVE BLACK CAUCUS ACTION FUND,2,2012,S,6344.74
H2OH14064,"JOYCE, DAVID P",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",6,2012,S,67.74
H2OH14064,"JOYCE, DAVID P",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H0OH08029,"BOEHNER, JOHN A",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",6,2012,S,47.18
H0OH08029,"BOEHNER, JOHN A",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.98
H0OH08029,"BOEHNER, JOHN A",C00512012,PROTECT AMERICA TODAY,1,2012,S,387.45
H0OH08029,"BOEHNER, JOHN A",C90004185,NARAL Pro-Choice America,6,2012,O,2048.19
H8OH01043,"CHABOT, STEVE",C00097196,"OHIO RIGHT TO LIFE SOCIETY, INC. PAC",3,2012,S,11.54
H8OH01043,"CHABOT, STEVE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,610.6
H8OH01043,"CHABOT, STEVE",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H8OH01043,"CHABOT, STEVE",C00454819,MAF FREEDOM PAC - MOVE AMERICA FORWARD FREEDOM PAC -MAF PAC,1,2012,S,250.0
H2OK01143,"BRIDENSTINE, JAMES FREDERICK",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,14.19
H2OK01143,"BRIDENSTINE, JAMES FREDERICK",C00527721,OKLAHOMA FORWARD,6,2012,O,22263.34
H2OK01143,"BRIDENSTINE, JAMES FREDERICK",C00527721,OKLAHOMA FORWARD,2,2012,S,5065.2
H2OK02083,"MULLIN, MARKWAYNE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,14.19
H2OK02083,"MULLIN, MARKWAYNE",C00496505,CONSERVATIVE ACTION FUND,1,2012,S,49706.4
H2OK02083,"MULLIN, MARKWAYNE",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H6OR04047,"DEFAZIO, PETER A",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6OR04047,"DEFAZIO, PETER A",C00325704,KUCINICH ACTION PAC,2,2012,S,512.1
H6OR04047,"DEFAZIO, PETER A",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,4,2012,S,33.47
H8OR05107,"SCHRADER, KURT",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,4,2012,S,33.47
H2OR01133,"BONAMICI, SUZANNE",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,14,2012,S,658308.62
H2OR01133,"BONAMICI, SUZANNE",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H2OR01133,"BONAMICI, SUZANNE",C00473918,WOMEN VOTE!,3,2012,S,47125.5
H2OR01133,"BONAMICI, SUZANNE",C90004185,NARAL Pro-Choice America,3,2012,S,90.01
H2OR01133,"BONAMICI, SUZANNE",C90005471,PLANNED PARENTHOOD ACTION FUND INC,3,2012,S,8323.68
H2OR01133,"BONAMICI, SUZANNE",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,7,2012,S,266.68
H6OR03064,"BLUMENAUER, EARL",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,300.0
H6OR03064,"BLUMENAUER, EARL",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,4,2012,S,33.47
H6OR02116,"WALDEN, GREGORY P MR.",C00141572,RIGHT TO LIFE/OREGON PAC,2,2012,S,288.86
H2PA09035,"SHUSTER, WILLIAM MR.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,3.34
H2PA06114,"GERLACH, JIM",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,15,2012,S,1526.31
H2PA06114,"GERLACH, JIM",C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,2,2012,S,184000.0
H2PA06114,"GERLACH, JIM",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,3,2012,S,760.96
H2PA06114,"GERLACH, JIM",C00343459,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,1,2012,S,50000.0
H2PA06114,"GERLACH, JIM",C00484287,WORKERS' VOICE,9,2012,O,207.93
H2PA06114,"GERLACH, JIM",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,1,2012,S,459.62
H2PA18143,"MURPHY, TIM",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,18,2012,S,1243.79
H2PA18143,"MURPHY, TIM",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,4,2012,S,605.59
H2PA18143,"MURPHY, TIM",C00432260,CLUB FOR GROWTH PAC,6,2012,O,106702.63
H2PA18143,"MURPHY, TIM",C00502849,CAMPAIGN FOR PRIMARY ACCOUNTABILITY INC,10,2012,O,107308.09
H2PA18143,"MURPHY, TIM",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,1,2012,S,353.54
H2PA18143,"MURPHY, TIM",C00515593,LUNCH PAIL REPUBLICANS INDEPENDENT EXPENDITURE ONLY COMMITTEE,2,2012,S,38363.0
