committee_id,committee_name,count,recipient_id,recipient_name,total
C00467233,FISCAL RESPONSIBILITY PAC,1,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,2000.0
C00276311,BLUE CROSS AND BLUE SHIELD OF NEBRASKA PAC,2,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,14000.0
C00084061,BLUE CROSS BLUE SHIELD OF MICHIGAN PAC,3,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,50000.0
C00503003,BLUECROSS BLUESHIELD OF TENNESSEE INC POLITICAL ACTION COMMITTEE (BCBSTN PAC),1,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,9300.0
C00523217,MASSACHUSETTS BLUE PAC OF BLUE CROSS BLUE SHIELD OF MASSACHUSETTS,1,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,1000.0
C00286922,CAREFIRST BLUECROSS BLUESHIELD ASSOCIATES FEDERAL PAC,2,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,15000.0
C00301358,BLUE CROSS AND BLUE SHIELD OF KANSAS CITY FEDERAL PAC,2,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,16600.0
C00161141,GUIDEWELL MUTUAL HOLDING CORPORATION POLITICAL ACTION COMMITTEE (GUIDEWELL PAC),5,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,40000.0
C00302844,HIGHMARK PAC OF HIGHMARK INC.,13,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,33000.0
C00321992,HAWAII MEDICAL SERVICE ASSOCIATION EMPLOYEE POLITICAL ACTION COMMITTEE,2,C00194746,BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,2000.0
C00170696,BMO HARRIS BANK NA POLITICAL ACTION COMMITTEE,1,C00086256,BMO HARRIS BANK N.A. GOVERNMENT AFFAIRS FUND,40483.0
C00397505,MOORE FOR CONGRESS,1,C00170696,BMO HARRIS BANK NA POLITICAL ACTION COMMITTEE,491.0
C00432401,BEN NELSON 2012,1,C00235739,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),5000.0
C00492108,BRUNING FOR SENATE INCORPORATED,1,C00235739,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),5000.0
C00305110,A LOT OF PEOPLE WHO SUPPORT JEFF BINGAMAN (2000),1,C00235739,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),2000.0
C00331694,AMERICA WORKS FEDERAL PAC,1,C00118828,BOILERMAKERS LOCAL 85 FEDERAL POLITICAL ACTION COMMITTEE,5000.0
C00166553,STEPHENS INC. FEDERAL POLITICAL ACTION COMMITTEE,1,C00456699,BOND DEALERS OF AMERICA POLITICAL ACTION COMMITTEE,2500.0
C00522995,COASTAL SECURITIES INC FEDERAL POLITICAL ACTION COMMITTEE,2,C00456699,BOND DEALERS OF AMERICA POLITICAL ACTION COMMITTEE,4500.0
C00193342,MCCONNELL SENATE COMMITTEE,1,C00357863,BOSTON SCIENTIFIC CORPORATION POLITICAL ACTION COMMITTEE ('BSC PAC'),1000.0
C00110262,BRUNSWICK CORPORATION GOOD GOVERNMENT FUND,1,C00079855,BOWLING PROPRIETORS' ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE,5000.0
C00424010,ACME BRICK COMPANY GOOD GOVERNMENT FUND FOR FEDERAL ELECTIONS,1,C00429712,BRICK INDUSTRY ASSOCIATION'S BRICK PAC FOR A STRONGER AMERICA (BRICK PAC),500.0
C00340356,ADVANCED MEDICAL TECHNOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,2,C00035675,BRISTOL-MYERS SQUIBB CO. EMPLOYEE POLITICAL ADVOCACY FUND FOR INNOVATION,0.0
C00427021,"AMYLIN PHARMACEUTICALS INC., A BRISTOL-MYERS SQUIBB COMPANY POLITICAL ACTION COMMITTEE (AMYLIN PAC)",1,C00035675,BRISTOL-MYERS SQUIBB CO. EMPLOYEE POLITICAL ADVOCACY FUND FOR INNOVATION,31688.0
C00012914,AMERICAN LAND TITLE ASSOCIATION TITLE INDUSTRY PAC (TIPAC),1,C00345355,"GENERAL GROWTH PROPERTIES, INC. PAC",5000.0
C00326801,TAMMY BALDWIN FOR SENATE,1,C00011262,BROTHERHOOD OF RAILROAD SIGNALMEN POLITICAL ACTION COMMITTEE,1000.0
C00500843,"WARREN FOR SENATE, INC.",1,C00011262,BROTHERHOOD OF RAILROAD SIGNALMEN POLITICAL ACTION COMMITTEE,500.0
C00227546,MICROSOFT CORPORATION STAKEHOLDERS VOLUNTARY PAC - MSVPAC,3,C00416685,BUSINESS SOFTWARE ALLIANCE PAC,5000.0
C00394031,NORTONLIFELOCK INC PAC,1,C00416685,BUSINESS SOFTWARE ALLIANCE PAC,2500.0
C00408138,"BENTLEY SYSTEMS, INCORPORATED FEDERAL PAC",1,C00416685,BUSINESS SOFTWARE ALLIANCE PAC,5000.0
C00280206,CITIZENS FOR ARLEN SPECTER,1,C00195388,BUCHANAN INGERSOLL & ROONEY PC COMMITTEE FOR EFFECTIVE GOVERNMENT 'BIRPC PAC',-1000.0
C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,2,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00096156,HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),4500.0
C00097485,"MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)",1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1500.0
C00097568,EMPLOYEES OF RTX CORPORATION POLITICAL ACTION COMMITTEE,3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),8000.0
C00340356,ADVANCED MEDICAL TECHNOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2000.0
C00341602,SOUTHWEST AIRLINES CO. FREEDOM FUND,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00105981,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),2,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2000.0
C00195263,ORBITAL ATK INC. LEGACY POLITICAL ACTION COMMITTEE,3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),7000.0
C00040279,ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,4,C00412221,BUILDING A MAJORITY PAC (BAMPAC),10000.0
C00353953,GLACIER PAC,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),5000.0
C00108209,"DOMINION ENERGY, INC. POLITICAL ACTION COMMITTEE - DOMINION PAC",3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00355677,BIOTECHNOLOGY INNOVATION ORGANIZATION PAC (BIO PAC),3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),3000.0
C00357863,BOSTON SCIENTIFIC CORPORATION POLITICAL ACTION COMMITTEE (BSC PAC),1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1500.0
C00199257,GENENTECH INC. POLITICAL ACTION COMMITTEE (GENENPAC),2,C00412221,BUILDING A MAJORITY PAC (BAMPAC),4000.0
C00201491,INTERGRAPH CORPORATION POLITICAL ACTION COMMITTEE,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),10000.0
C00208983,MANTECH INTERNATIONAL CORPORATION POLITICAL ACTION COMMITTEE   ( A.K.A 'MANTECH PAC'),3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),4500.0
C00007922,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00367995,SIERRA NEVADA CORPORATION PAC,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),5000.0
C00369058,"VAN SCOYOC ASSOCIATES, INC. PAC",3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1367.0
C00009282,NORFOLK SOUTHERN CORPORATION GOOD GOVERNMENT FUND,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),5000.0
C00376582,BECTON DICKINSON AND COMPANY PAC,3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),4500.0
C00383992,PERATON CORP. POLITICAL ACTION COMMITTEE (A.K.A. 'PERATON PAC'),1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00385948,EMC CORPORATION POLITICAL ACTION COMMITTEE,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00010470,UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT,4,C00412221,BUILDING A MAJORITY PAC (BAMPAC),10000.0
C00390351,"BIOGEN, INC. POLITICAL ACTION COMMITTEE A.K.A. 'BIOGEN PAC'",2,C00412221,BUILDING A MAJORITY PAC (BAMPAC),4000.0
C00395285,FRAMATOME INC PAC,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00395723,ALSTON & BIRD PAC,3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),10000.0
C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,4,C00412221,BUILDING A MAJORITY PAC (BAMPAC),6000.0
C00399725,MEDIMMUNE INC EMPLOYEE POLITICAL AWARENESS COMMITTEE (MEDIMMUNE PAC),1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00123612,TEXTRON INC. POLITICAL ACTION COMMITTEE,6,C00412221,BUILDING A MAJORITY PAC (BAMPAC),8000.0
C00235739,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),2,C00412221,BUILDING A MAJORITY PAC (BAMPAC),10000.0
C00075341,"MOTOROLA SOLUTIONS, INC. POLITICAL ACTION COMMITTEE",1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00015933,PINNACLE WEST CAPITAL CORPORATION PAC,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1500.0
C00016683,PFIZER INC. PAC,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00424838,NOVO NORDISK INC. PAC (NOVO NORDISK PAC),1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1500.0
C00429886,EISAI INC. PAC,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),5000.0
C00431981,HOMECARE & HOSPICE PAC,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00434811,TEVA PHARMACEUTICALS USA INC. POLITICAL ACTION COMMITTEE (TEVA PAC),1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),10000.0
C00435933,AMERICAN ACADEMY OF NEUROLOGY BRAINPAC,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),5000.0
C00447557,FORGING THE FUTURE FUND,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),500.0
C00448324,SMITHS GROUP SERVICES CORPORATION POLITICAL ACTION COMMITTEE,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00258236,"EMD SERONO, INC. POLITICAL ACTION COMMITTEE",1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00024869,GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00024968,AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00471169,ALEXION PHARMACEUTICALS INC. PAC,2,C00412221,BUILDING A MAJORITY PAC (BAMPAC),3500.0
C00474411,"HUGHES COMMUNICATIONS, INC. POLITICAL ACTION COMMITTEE (HUGHES PAC)",1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00279380,"DISTRICT NO. 1-PCD, MARINE ENGINEERS' BENEFICIAL ASSOC. - POLITICAL ACTION FUND (MEBA-PAF)",1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00279455,ZENECA INC. POLITICAL ACTION COMMITTEE (AZPAC),1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1500.0
C00486928,ALZHEIMERS IMPACT MOVEMENT POLITICAL ACTION COMMITTEE,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00027532,AMERICAN MARITIME OFFICERS VOLUNTARY POLITICAL ACTION FUND,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00280743,ASSOCIATION OF AMERICAN RAILROADS POLITICAL ACTION COMMITTEE (RAILPAC),1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00088591,EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,4,C00412221,BUILDING A MAJORITY PAC (BAMPAC),10000.0
C00300418,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION VOLUNTARY POLITICAL ACTION COMMITTEE,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00300707,ACCENTURE INC. POLITICAL ACTION COMMITTEE,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),5000.0
C00303024,LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,3,C00412221,BUILDING A MAJORITY PAC (BAMPAC),10000.0
C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE",1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00163832,CSX CORPORATION GOOD GOVERNMENT FUND,2,C00412221,BUILDING A MAJORITY PAC (BAMPAC),10000.0
C00318311,NATIONAL WEATHER SERVICE EMPLOYEES ORGANIZATION POLITICAL ACTION COMMITTEE,1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),1000.0
C00325092,"HUNTINGTON INGALLS INDUSTRIES, INC. EMPLOYEES POLITICAL ACTION COMMITTEE (HIIPAC)",1,C00412221,BUILDING A MAJORITY PAC (BAMPAC),2500.0
C00403915,WELLS REAL ESTATE FUNDS INC. POLITICAL ACTION COMMITTEE,2,C00106435,BUILDING OWNERS AND MANAGERS ASSOICATION INTERNATIONAL POLITICAL ACTION COMMITTEE,10000.0
C00104752,HATCH ELECTION COMMITTEE INC,1,C00000901,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),2500.0
C00131615,THE IRVINE COMPANY EMPLOYEES PAC,3,C00000901,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),250.0
C00464982,"BALDWIN TITLE COMPANY OF LOUISIANA, L.L.C POLITCAL ACTION COMMITTEE",1,C00000901,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),5000.0
C00491738,REZNICK GROUP P.C. POLITICAL ACTION COMMITTEE,1,C00000901,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),500.0
C00412122,STUDENTS FOR A NEW AMERICAN POLITICS PAC,3,C00419754,BULLDOG DEMOCRATS PAC,148.0
C00499350,DEWHURST FOR TEXAS,1,C00464016,"BURK BURNETT, INC PAC (BB INC PAC)",2500.0
C00246736,SEABOARD CORPORATION POLITICAL ACTION COMMITTEE,1,C00442046,BUTTERBALL POLITICAL ACTION COMMITTEE INC,1500.0
C00122176,FRIENDS OF DICK LUGAR INC,1,C00365502,THE BABCOCK & WILCOX COMPANY POLITICAL ACTION COMMITTEE (B&W PAC),3500.0
C00430686,WEBB FOR SENATE,1,C00365502,THE BABCOCK & WILCOX COMPANY POLITICAL ACTION COMMITTEE (B&W PAC),5000.0
C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),1,C00082834,CALIFORNIA BANKERS ASSOCIATION FEDERAL (CALBANKPAC),2000.0
C00500678,RESTORING AMERICA,1,C00166355,CALIFORNIA CITRUS MUTUAL POLITICAL ACTION COMMITTEE,1500.0
C00449694,NORTH ISLAND CREDIT UNION EMPLOYEES' PAC,1,C00417774,CALIFORNIA COAST CREDIT UNION FEDERAL PAC,1432.0
C00427195,SOUTHWEST BUSINESS CORPORATION PAC (SWBCPAC),1,C00235929,CALIFORNIA CREDIT UNION LEAGUE PAC - FEDERAL,250.0
C00407007,WEST LA DEMOCRATIC CLUB,1,C00229997,CALIFORNIA DEMOCRATIC COUNCIL,175.0
C00444117,DEMOCRATIC CLUB OF WEST ORANGE COUNTY,1,C00229997,CALIFORNIA DEMOCRATIC COUNCIL,100.0
C00279315,FRIENDS OF BARBARA BOXER,1,C00229997,CALIFORNIA DEMOCRATIC COUNCIL,45.0
C00497321,VARGAS FOR CONGRESS,1,C00229997,CALIFORNIA DEMOCRATIC COUNCIL,400.0
C00146605,FARMERS' RICE COOPERATIVE FUND,1,C00362624,CALIFORNIA RICE INDUSTRY ASSOCIATION FUND (CALIFORNIA RICE FUND),300.0
C00379537,BLUE CROSS VOICE OF HIGHMARK INC. EMPLOYEES OF NORTHEASTERN PA,2,C00270967,BLUEPAC OF PENNSYLVANIA (THE BLUE CROSS AND BLUE SHIELD ASSOCIATION),3500.0
C00349217,CARPER FOR SENATE,1,C00326595,CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,-1500.0
C00075820,NRCC,1,C00326595,CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,15000.0
C00305805,FREEDOM PROJECT; THE,1,C00326595,CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,5000.0
C00432328,GODADDY.COM LLC POLITICAL ACTION COMMITTEE,1,C00332833,CARDINAL HEALTH INC. PAC A/K/A CARDINAL HEALTH COMPANIES PAC,2500.0
C00346189,DOW LOHNES POLITICAL ACTION COMMITTEE,1,C00213066,ASSOCIATION OF PRIVATE SECTOR COLLEGES AND UNIVERSITIES POLITICAL ACTION COMMITTEE,1000.0
C00198606,ADTALEM GLOBAL EDUCATION INC. POLITICAL ACTION COMMITTEE,1,C00213066,ASSOCIATION OF PRIVATE SECTOR COLLEGES AND UNIVERSITIES POLITICAL ACTION COMMITTEE,500.0
C00370015,NELNET INC PAC (NELNET PAC),1,C00213066,ASSOCIATION OF PRIVATE SECTOR COLLEGES AND UNIVERSITIES POLITICAL ACTION COMMITTEE,5000.0
C00432401,BEN NELSON 2012,1,C00213066,ASSOCIATION OF PRIVATE SECTOR COLLEGES AND UNIVERSITIES POLITICAL ACTION COMMITTEE,1000.0
C00466169,EDUCATION MANAGEMENT CORPORATION EMPLOYEE PAC (EDMC EDU-PAC),3,C00213066,ASSOCIATION OF PRIVATE SECTOR COLLEGES AND UNIVERSITIES POLITICAL ACTION COMMITTEE,5000.0
C00467589,"WESTWOOD COLLEGE, INC. FUND FOR EDUCATIONAL EXCELLENCE",2,C00213066,ASSOCIATION OF PRIVATE SECTOR COLLEGES AND UNIVERSITIES POLITICAL ACTION COMMITTEE,10000.0
C00416818,ZACK SPACE FOR CONGRESS COMMITTEE,1,C00001016,CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS,-5000.0
C00280206,CITIZENS FOR ARLEN SPECTER,1,C00001016,CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS,-5000.0
C00254656,SUGAR CANE GROWERS COOPERATIVE OF FLORIDA (PAC),1,C00327593,"CASSIDY & ASSOCIATES, INC. POLITICAL ACTION COMMITTEE",500.0
C00122176,FRIENDS OF DICK LUGAR INC,1,C00148031,THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE,5000.0
C00032698,INDEPENDENT COMMUNITY BANKERS OF AMERICA POLITICAL ACTION COMMITTEE,2,C00410001,CBC COMPANIES INC PAC,0.0
C00083535,DUKE ENERGY CORPORATION PAC,1,C00410001,CBC COMPANIES INC PAC,5000.0
C00420935,KEVIN MCCARTHY FOR CONGRESS,1,C00100693,CHICAGO BOARD OPTIONS EXCHANGE PAC,350.0
C00388793,GROWTH AND PROSPERITY POLITICAL ACTION COMMITTEE,1,C00100693,CHICAGO BOARD OPTIONS EXCHANGE PAC,2500.0
C00202754,FRIENDS OF KENT CONRAD,1,C00400929,AMERISOURCEBERGEN CORPORATION POLITICAL ACTION COMMITTEE (ABC PAC),500.0
C00165365,G4S SECURE SOLUTIONS (USA) PAC,1,C00514406,G4S GOVERNMENT SOLUTIONS INC PAC,5000.0
C00430686,WEBB FOR SENATE,1,C00354241,CGI TECHNOLOGIES AND SOLUTIONS INC. PAC,2000.0
C00430686,WEBB FOR SENATE,1,C00143305,CH2M HILL COMPANIES LTD PAC,1000.0
C00370114,CHARLES SCHWAB CORPORATION POLITICAL ACTION COMMITTEE,1,C00082040,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC),5000.0
C00390971,CC SERVICES INC COUNTRY POLITICAL ACTION COMMITTEE,2,C00082040,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC),10000.0
C00236414,TRANSAMERICA CORPORATION PAC,1,C00082040,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC),5000.0
C00128512,JPMORGAN CHASE & CO. PAC,2,C00082040,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC),10000.0
C00074633,PACEG COMMITTEE,2,C00082040,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC),10000.0
C00016386,AMERICAN BAKERS ASSOCIATION AMERICAN BAKERS POLITICAL ACTION COMMITTEE,1,C00082040,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC),1000.0
C00016683,PFIZER INC. PAC,4,C00082040,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC),10000.0
C00143164,"ONEAMERICA FINANCIAL PARTNERS, INC. PAC",1,C00082040,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC),5000.0
C00276592,INTERNATIONAL BANK OF COMMERCE COMMITTEE FOR IMPROVEMENT AND BETTERMENT OF THE COUNTRY,1,C00082040,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC),5000.0
C00428052,MAJORITY COMMITTEE PAC--MC PAC,1,C00370114,CHARLES SCHWAB CORPORATION POLITICAL ACTION COMMITTEE,3333.0
C00499350,DEWHURST FOR TEXAS,1,C00389288,CHESAPEAKE ENERGY CORPORATION FED-PAC,5000.0
C00500587,PERRY FOR PRESIDENT INC,1,C00389288,CHESAPEAKE ENERGY CORPORATION FED-PAC,2500.0
C00472308,ARKHAN CORPORATION POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION,1,C00035006,CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION,13195.0
C00528414,HEALTHCARE FREEDOM FUND,1,C00485896,COMMUNITY HEALTH SYSTEM PROFESSIONAL SERVIES CORPORATION  POL ACTION CMTE (A/K/A CHS PAC),5000.0
C00291955,OLYMPIA'S LIST,1,C00485896,COMMUNITY HEALTH SYSTEM PROFESSIONAL SERVIES CORPORATION  POL ACTION CMTE (A/K/A CHS PAC),2000.0
C00432401,BEN NELSON 2012,1,C00229203,THE CHUBB CORPORATION POLITICAL ACTION COMMITTEE-CHUBBPAC,3000.0
C00432401,BEN NELSON 2012,1,C00039305,CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL/STATE (CITIGROUP PAC - FEDERAL/STATE),500.0
C00285171,RE-ELECT MCGOVERN COMMITTEE,1,C00043992,"CITIZENS FOR GLOBAL SOLUTIONS, INC. POLITICAL ACTION COMMITTEE -- GLOBAL SOLUTIONS PAC",1199.0
C00435628,DEEP STRIKE PAC,1,C00295527,CITIZENS UNITED POLITICAL VICTORY FUND,4000.0
C00492108,BRUNING FOR SENATE INCORPORATED,1,C00295527,CITIZENS UNITED POLITICAL VICTORY FUND,5000.0
C00521450,DAVE WELDON FOR SENATE,1,C00295527,CITIZENS UNITED POLITICAL VICTORY FUND,5000.0
C00431171,"ROMNEY FOR PRESIDENT, INC.",1,C00461673,"CKE RESTAURANTS, INC. POLITICAL ACTION COMMITTEE",2500.0
C00336842,FAMILY PAC,2,C00432260,CLUB FOR GROWTH PAC,1500.0
C00465864,GETCO POLITICAL ACTION COMMITTEE,2,C00076299,CME GROUP INC. PAC,10000.0
C00346353,"CRH AMERICAS, INC. PAC",1,C00128975,NATIONAL CONCRETE MASONRY ASSOCIATION POLITICAL ACTION COMMITTEE,1000.0
C00167668,ARCH RESOURCES INC. POLITICAL ACTION COMMITTEE (ARCHPAC),2,C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",10000.0
C00330233,"ALLIANCE COAL, LLC PAC",1,C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",5000.0
C00173344,MINE SAFETY APPLIANCES COMPANY POLITICAL ACTION COMMITTEE (MSA POLITICAL ACTION COMMITTEE),1,C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",1250.0
C00348524,"ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE",2,C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",10000.0
C00110478,PEABODY ENERGY CORPORATION POLITICAL ACTION COMMITTEE  (PEABODY PAC),2,C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",10000.0
C00410985,MURRAY ENERGY CORPORATION POLITICAL ACTION COMMITTEE,2,C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",10000.0
C00452524,PATRIOT COAL CORPORATION POLITICAL ACTION COMMITTEE,2,C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",10000.0
C00279331,CONSOL ENERGY INC. PAC,1,C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",5000.0
C00148031,CATERPILLAR INC. POLITICAL ACTION COMMITTEE (CATPAC),1,C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",2500.0
C00160630,"DRUMMOND COMPANY, INC. POLITICAL ACTION COMMITTEE (DPAC)",2,C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",10000.0
